epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.66E+12,2022-07-20T15:56:44.409,13.16,0.454,1.523,-0.206,
1.66E+12,2022-07-20T15:56:44.449,13.2,0.481,2,0.389,
1.66E+12,2022-07-20T15:56:44.489,13.24,0.044,0.992,-0.167,
1.66E+12,2022-07-20T15:56:44.529,13.28,0.315,1.062,0.09,
1.66E+12,2022-07-20T15:56:44.569,13.32,0.395,1.191,0.346,
1.66E+12,2022-07-20T15:56:44.609,13.36,0.175,1.084,0.034,
1.66E+12,2022-07-20T15:56:44.649,13.4,0.352,0.76,0.458,
1.66E+12,2022-07-20T15:56:44.689,13.44,0.277,1.059,0.213,
1.66E+12,2022-07-20T15:56:44.729,13.48,0.189,0.967,0.077,
1.66E+12,2022-07-20T15:56:44.769,13.52,0.326,1.051,0.339,
1.66E+12,2022-07-20T15:56:44.809,13.56,0.266,0.919,0.17,
1.66E+12,2022-07-20T15:56:44.849,13.6,0.272,0.541,0.118,
1.66E+12,2022-07-20T15:56:44.889,13.64,0.401,0.911,0.323,
1.66E+12,2022-07-20T15:56:44.929,13.68,0.482,0.982,0.424,
1.66E+12,2022-07-20T15:56:44.969,13.72,0.34,1.06,0.51,
1.66E+12,2022-07-20T15:56:45.009,13.76,0.356,0.878,0.309,
1.66E+12,2022-07-20T15:56:45.049,13.8,0.216,0.925,0.174,
1.66E+12,2022-07-20T15:56:45.089,13.84,0.23,0.859,0.206,
1.66E+12,2022-07-20T15:56:45.129,13.88,0.399,0.93,0.21,
1.66E+12,2022-07-20T15:56:45.169,13.92,0.222,1.006,0.564,
1.66E+12,2022-07-20T15:56:45.209,13.96,0.342,0.945,1.109,
1.66E+12,2022-07-20T15:56:45.249,14,0.237,1.086,0.407,
1.66E+12,2022-07-20T15:56:45.289,14.04,0.166,1.116,0.34,
1.66E+12,2022-07-20T15:56:45.329,14.08,0.603,0.819,0.494,
1.66E+12,2022-07-20T15:56:45.369,14.12,0.589,1.243,0.766,
1.66E+12,2022-07-20T15:56:45.409,14.16,0.254,1.034,1.18,
1.66E+12,2022-07-20T15:56:45.449,14.2,0.545,1.223,0.365,
1.66E+12,2022-07-20T15:56:45.489,14.24,0.09,1.108,0.074,
1.66E+12,2022-07-20T15:56:45.529,14.28,1.112,1.421,-0.195,
1.66E+12,2022-07-20T15:56:45.569,14.32,1.67,1.93,-0.298,
1.66E+12,2022-07-20T15:56:45.609,14.36,0.571,2,-0.845,
1.66E+12,2022-07-20T15:56:45.649,14.4,-1.272,0.612,-0.87,
1.66E+12,2022-07-20T15:56:45.689,14.44,-1.511,-1.642,-0.316,
1.66E+12,2022-07-20T15:56:45.729,14.48,-0.38,-1.896,0.685,
1.66E+12,2022-07-20T15:56:45.769,14.52,-0.426,0.609,1.616,
1.66E+12,2022-07-20T15:56:45.809,14.56,0.931,0.427,1.805,
1.66E+12,2022-07-20T15:56:45.849,14.6,0.946,1.349,0.536,
1.66E+12,2022-07-20T15:56:45.889,14.64,0.411,2,0.41,
1.66E+12,2022-07-20T15:56:45.929,14.68,0.237,2,0.089,
1.66E+12,2022-07-20T15:56:45.969,14.72,0.139,1.953,-0.062,
1.66E+12,2022-07-20T15:56:46.009,14.76,0.263,1.618,-0.182,
1.66E+12,2022-07-20T15:56:46.049,14.8,0.585,1.441,-0.194,
1.66E+12,2022-07-20T15:56:46.089,14.84,0.36,1.333,0.134,
1.66E+12,2022-07-20T15:56:46.129,14.88,-0.058,1.19,0.406,
1.66E+12,2022-07-20T15:56:46.169,14.92,-0.102,1.032,0.218,
1.66E+12,2022-07-20T15:56:46.209,14.96,0.249,1,0.204,
1.66E+12,2022-07-20T15:56:46.249,15,0.335,0.912,0.138,
1.66E+12,2022-07-20T15:56:46.289,15.04,0.367,0.889,-0.015,
1.66E+12,2022-07-20T15:56:46.329,15.08,0.532,0.76,-0.177,
1.66E+12,2022-07-20T15:56:46.369,15.12,0.57,0.668,-0.258,
1.66E+12,2022-07-20T15:56:46.409,15.16,0.538,0.633,-0.298,
1.66E+12,2022-07-20T15:56:46.449,15.2,0.545,0.515,-0.347,
1.66E+12,2022-07-20T15:56:46.489,15.24,0.514,0.465,-0.314,
1.66E+12,2022-07-20T15:56:46.529,15.28,0.623,0.643,-0.263,
1.66E+12,2022-07-20T15:56:46.569,15.32,0.52,0.905,-0.061,
1.66E+12,2022-07-20T15:56:46.609,15.36,0.397,1.171,0.079,
1.66E+12,2022-07-20T15:56:46.649,15.4,0.104,1.327,0.242,
1.66E+12,2022-07-20T15:56:46.689,15.44,-0.193,1.132,0.359,
1.66E+12,2022-07-20T15:56:46.729,15.48,-0.5,0.772,0.152,
1.66E+12,2022-07-20T15:56:46.769,15.52,-0.13,0.727,-0.064,
1.66E+12,2022-07-20T15:56:46.809,15.56,-0.056,0.851,-0.163,
1.66E+12,2022-07-20T15:56:46.849,15.6,-0.13,0.94,-0.242,
1.66E+12,2022-07-20T15:56:46.889,15.64,0.012,1.048,-0.283,
1.66E+12,2022-07-20T15:56:46.929,15.68,-0.044,0.971,-0.403,
1.66E+12,2022-07-20T15:56:46.969,15.72,-0.085,0.793,-0.394,
1.66E+12,2022-07-20T15:56:47.009,15.76,0.061,0.764,-0.511,
1.66E+12,2022-07-20T15:56:47.049,15.8,0.086,0.89,-0.467,
1.66E+12,2022-07-20T15:56:47.089,15.84,0.012,0.98,-0.446,
1.66E+12,2022-07-20T15:56:47.129,15.88,0.048,0.96,-0.31,
1.66E+12,2022-07-20T15:56:47.169,15.92,0.149,0.988,-0.288,
1.66E+12,2022-07-20T15:56:47.209,15.96,0.335,0.885,-0.384,
1.66E+12,2022-07-20T15:56:47.249,16,0.235,0.93,-0.307,
1.66E+12,2022-07-20T15:56:47.289,16.04,0.198,0.923,-0.305,
1.66E+12,2022-07-20T15:56:47.329,16.08,0.073,0.977,-0.257,
1.66E+12,2022-07-20T15:56:47.369,16.12,0.07,1.078,-0.306,
1.66E+12,2022-07-20T15:56:47.409,16.16,0.111,1.059,-0.223,
1.66E+12,2022-07-20T15:56:47.449,16.2,0.201,1.108,-0.351,
1.66E+12,2022-07-20T15:56:47.489,16.24,0.133,1.093,-0.154,
1.66E+12,2022-07-20T15:56:47.529,16.28,0.114,1.088,-0.123,
1.66E+12,2022-07-20T15:56:47.569,16.32,0.113,1.104,0.037,
1.66E+12,2022-07-20T15:56:47.609,16.36,0.278,0.978,-0.202,
1.66E+12,2022-07-20T15:56:47.649,16.4,0.246,0.946,-0.264,
1.66E+12,2022-07-20T15:56:47.689,16.44,0.23,0.952,-0.188,
1.66E+12,2022-07-20T15:56:47.729,16.48,0.246,0.932,-0.284,
1.66E+12,2022-07-20T15:56:47.769,16.52,0.239,0.951,-0.173,
1.66E+12,2022-07-20T15:56:47.809,16.56,0.245,0.95,-0.248,
1.66E+12,2022-07-20T15:56:47.849,16.6,0.257,0.954,-0.227,
1.66E+12,2022-07-20T15:56:47.889,16.64,0.285,0.956,-0.218,
1.66E+12,2022-07-20T15:56:47.929,16.68,0.306,0.974,-0.21,
1.66E+12,2022-07-20T15:56:47.969,16.72,0.273,0.973,-0.168,
1.66E+12,2022-07-20T15:56:48.009,16.76,0.268,0.95,-0.246,
1.66E+12,2022-07-20T15:56:48.049,16.8,0.27,0.926,-0.278,
1.66E+12,2022-07-20T15:56:48.089,16.84,0.252,0.92,-0.234,
1.66E+12,2022-07-20T15:56:48.129,16.88,0.242,0.945,-0.192,
1.66E+12,2022-07-20T15:56:48.169,16.92,0.261,0.971,-0.211,
1.66E+12,2022-07-20T15:56:48.209,16.96,0.258,0.967,-0.233,
1.66E+12,2022-07-20T15:56:48.249,17,0.256,0.952,-0.215,
1.66E+12,2022-07-20T15:56:48.289,17.04,0.277,0.938,-0.228,
1.66E+12,2022-07-20T15:56:48.329,17.08,0.277,0.941,-0.228,
1.66E+12,2022-07-20T15:56:48.369,17.12,0.262,0.953,-0.208,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.66E+12,2022-07-20T15:56:48.569,17.32,0.274,0.961,-0.081,trial 2
1.66E+12,2022-07-20T15:56:48.609,17.36,0.335,0.979,-0.095,
1.66E+12,2022-07-20T15:56:48.649,17.4,0.291,0.992,-0.142,
1.66E+12,2022-07-20T15:56:48.689,17.44,0.264,0.987,-0.188,
1.66E+12,2022-07-20T15:56:48.729,17.48,0.311,0.966,-0.208,
1.66E+12,2022-07-20T15:56:48.769,17.52,0.26,0.951,-0.185,
1.66E+12,2022-07-20T15:56:48.809,17.56,0.369,0.942,-0.128,
1.66E+12,2022-07-20T15:56:48.849,17.6,0.343,0.936,-0.13,
1.66E+12,2022-07-20T15:56:48.889,17.64,0.376,0.935,-0.137,
1.66E+12,2022-07-20T15:56:48.929,17.68,0.381,0.912,-0.14,
1.66E+12,2022-07-20T15:56:48.969,17.72,0.481,0.931,-0.2,
1.66E+12,2022-07-20T15:56:49.009,17.76,0.516,0.957,-0.213,
1.66E+12,2022-07-20T15:56:49.049,17.8,0.51,0.911,-0.172,
1.66E+12,2022-07-20T15:56:49.089,17.84,0.398,0.871,-0.153,
1.66E+12,2022-07-20T15:56:49.129,17.88,0.385,0.873,-0.02,
1.66E+12,2022-07-20T15:56:49.169,17.92,0.393,0.876,-0.065,
1.66E+12,2022-07-20T15:56:49.209,17.96,0.454,0.939,-0.132,
1.66E+12,2022-07-20T15:56:49.249,18,0.565,0.932,-0.222,
1.66E+12,2022-07-20T15:56:49.289,18.04,0.506,0.934,-0.24,
1.66E+12,2022-07-20T15:56:49.329,18.08,0.439,0.941,-0.222,
1.66E+12,2022-07-20T15:56:49.369,18.12,0.388,0.928,-0.203,
1.66E+12,2022-07-20T15:56:49.409,18.16,0.364,0.957,-0.196,
1.66E+12,2022-07-20T15:56:49.449,18.2,0.389,1.097,-0.238,
1.66E+12,2022-07-20T15:56:49.489,18.24,0.49,1.194,-0.225,
1.66E+12,2022-07-20T15:56:49.529,18.28,0.516,0.94,-0.029,
1.66E+12,2022-07-20T15:56:49.569,18.32,0.426,0.716,0.13,
1.66E+12,2022-07-20T15:56:49.609,18.36,0.289,0.692,0.112,
1.66E+12,2022-07-20T15:56:49.649,18.4,0.245,0.769,0.027,
1.66E+12,2022-07-20T15:56:49.689,18.44,0.293,0.897,0.01,
1.66E+12,2022-07-20T15:56:49.729,18.48,0.366,0.926,0.081,
1.66E+12,2022-07-20T15:56:49.769,18.52,0.397,0.881,0.124,
1.66E+12,2022-07-20T15:56:49.809,18.56,0.423,0.843,0.113,
1.66E+12,2022-07-20T15:56:49.849,18.6,0.33,0.783,0.118,
1.66E+12,2022-07-20T15:56:49.889,18.64,0.31,0.681,0.121,
1.66E+12,2022-07-20T15:56:49.929,18.68,0.399,0.744,0.149,
1.66E+12,2022-07-20T15:56:49.969,18.72,0.494,0.823,0.14,
1.66E+12,2022-07-20T15:56:50.009,18.76,0.558,0.796,0.186,
