epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65844E+12,2022-07-21T16:11:14.657,8.68,-0.412,-0.878,0.211,
1.65844E+12,2022-07-21T16:11:14.697,8.72,-0.411,-0.853,0.222,
1.65844E+12,2022-07-21T16:11:14.737,8.76,-0.4,-0.848,0.224,
1.65844E+12,2022-07-21T16:11:14.777,8.8,-0.399,-0.86,0.231,
1.65844E+12,2022-07-21T16:11:14.817,8.84,-0.41,-0.87,0.232,
1.65844E+12,2022-07-21T16:11:14.857,8.88,-0.419,-0.87,0.23,
1.65844E+12,2022-07-21T16:11:14.897,8.92,-0.408,-0.86,0.231,
1.65844E+12,2022-07-21T16:11:14.937,8.96,-0.404,-0.867,0.226,
1.65844E+12,2022-07-21T16:11:14.977,9,-0.406,-0.872,0.22,
1.65844E+12,2022-07-21T16:11:15.017,9.04,-0.41,-0.855,0.22,
1.65844E+12,2022-07-21T16:11:15.057,9.08,-0.41,-0.856,0.218,
1.65844E+12,2022-07-21T16:11:15.097,9.12,-0.406,-0.863,0.225,
1.65844E+12,2022-07-21T16:11:15.137,9.16,-0.401,-0.866,0.222,
1.65844E+12,2022-07-21T16:11:15.177,9.2,-0.4,-0.855,0.222,
1.65844E+12,2022-07-21T16:11:15.217,9.24,-0.407,-0.852,0.225,
1.65844E+12,2022-07-21T16:11:15.257,9.28,-0.41,-0.858,0.227,
1.65844E+12,2022-07-21T16:11:15.297,9.32,-0.41,-0.859,0.227,
1.65844E+12,2022-07-21T16:11:15.337,9.36,-0.414,-0.861,0.227,
1.65844E+12,2022-07-21T16:11:15.377,9.4,-0.415,-0.864,0.227,
1.65844E+12,2022-07-21T16:11:15.417,9.44,-0.412,-0.865,0.222,
1.65844E+12,2022-07-21T16:11:15.457,9.48,-0.411,-0.861,0.223,
1.65844E+12,2022-07-21T16:11:15.497,9.52,-0.407,-0.86,0.221,
1.65844E+12,2022-07-21T16:11:15.537,9.56,-0.409,-0.87,0.22,
1.65844E+12,2022-07-21T16:11:15.577,9.6,-0.412,-0.866,0.225,
1.65844E+12,2022-07-21T16:11:15.617,9.64,-0.408,-0.859,0.228,
1.65844E+12,2022-07-21T16:11:15.657,9.68,-0.397,-0.863,0.233,
1.65844E+12,2022-07-21T16:11:15.697,9.72,-0.393,-0.863,0.234,
1.65844E+12,2022-07-21T16:11:15.737,9.76,-0.397,-0.86,0.231,
1.65844E+12,2022-07-21T16:11:15.777,9.8,-0.404,-0.862,0.224,
1.65844E+12,2022-07-21T16:11:15.817,9.84,-0.416,-0.862,0.219,
1.65844E+12,2022-07-21T16:11:15.857,9.88,-0.413,-0.856,0.22,
1.65844E+12,2022-07-21T16:11:15.897,9.92,-0.408,-0.859,0.221,
1.65844E+12,2022-07-21T16:11:15.937,9.96,-0.408,-0.861,0.222,
1.65844E+12,2022-07-21T16:11:15.977,10,-0.41,-0.864,0.222,
1.65844E+12,2022-07-21T16:11:16.017,10.04,-0.402,-0.865,0.222,
1.65844E+12,2022-07-21T16:11:16.057,10.08,-0.393,-0.868,0.225,
1.65844E+12,2022-07-21T16:11:16.097,10.12,-0.391,-0.877,0.221,
1.65844E+12,2022-07-21T16:11:16.137,10.16,-0.39,-0.881,0.222,
1.65844E+12,2022-07-21T16:11:16.177,10.2,-0.382,-0.865,0.226,
1.65844E+12,2022-07-21T16:11:16.217,10.24,-0.373,-0.866,0.228,
1.65844E+12,2022-07-21T16:11:16.257,10.28,-0.374,-0.879,0.227,
1.65844E+12,2022-07-21T16:11:16.297,10.32,-0.377,-0.884,0.225,
1.65844E+12,2022-07-21T16:11:16.337,10.36,-0.373,-0.884,0.22,
1.65844E+12,2022-07-21T16:11:16.377,10.4,-0.368,-0.88,0.22,
1.65844E+12,2022-07-21T16:11:16.417,10.44,-0.369,-0.886,0.225,
1.65844E+12,2022-07-21T16:11:16.457,10.48,-0.369,-0.904,0.238,
1.65844E+12,2022-07-21T16:11:16.497,10.52,-0.405,-0.943,0.272,
1.65844E+12,2022-07-21T16:11:16.537,10.56,-0.44,-0.947,0.322,
1.65844E+12,2022-07-21T16:11:16.577,10.6,-0.526,-0.907,0.364,
1.65844E+12,2022-07-21T16:11:16.617,10.64,-0.646,-0.895,0.44,
1.65844E+12,2022-07-21T16:11:16.657,10.68,-0.645,-0.777,0.479,
1.65844E+12,2022-07-21T16:11:16.697,10.72,-0.733,-0.726,0.469,
1.65844E+12,2022-07-21T16:11:16.737,10.76,-0.88,-0.778,0.463,
1.65844E+12,2022-07-21T16:11:16.777,10.8,-0.796,-0.762,0.444,
1.65844E+12,2022-07-21T16:11:16.817,10.84,-0.889,-0.74,0.396,
1.65844E+12,2022-07-21T16:11:16.857,10.88,-0.919,-0.749,0.319,
1.65844E+12,2022-07-21T16:11:16.897,10.92,-0.874,-0.779,0.295,
1.65844E+12,2022-07-21T16:11:16.937,10.96,-0.849,-0.742,0.305,
1.65844E+12,2022-07-21T16:11:16.977,11,-0.875,-0.77,0.283,
1.65844E+12,2022-07-21T16:11:17.017,11.04,-0.832,-0.828,0.342,
1.65844E+12,2022-07-21T16:11:17.057,11.08,-0.883,-0.814,0.37,
1.65844E+12,2022-07-21T16:11:17.097,11.12,-0.86,-0.701,0.375,
1.65844E+12,2022-07-21T16:11:17.137,11.16,-0.802,-0.553,0.397,
1.65844E+12,2022-07-21T16:11:17.177,11.2,-0.841,-0.501,0.36,
1.65844E+12,2022-07-21T16:11:17.217,11.24,-0.779,-0.616,0.439,
1.65844E+12,2022-07-21T16:11:17.257,11.28,-0.776,-0.821,0.442,
1.65844E+12,2022-07-21T16:11:17.297,11.32,-0.792,-0.855,0.521,
1.65844E+12,2022-07-21T16:11:17.337,11.36,-0.855,-0.843,0.475,
1.65844E+12,2022-07-21T16:11:17.377,11.4,-0.828,-1.005,0.479,
1.65844E+12,2022-07-21T16:11:17.417,11.44,-0.858,-0.997,0.375,
1.65844E+12,2022-07-21T16:11:17.457,11.48,-0.72,-0.76,0.187,
1.65844E+12,2022-07-21T16:11:17.497,11.52,-0.81,-0.589,-0.119,
1.65844E+12,2022-07-21T16:11:17.537,11.56,-1.113,-0.271,-0.505,
1.65844E+12,2022-07-21T16:11:17.577,11.6,-1.227,-0.132,-0.632,
1.65844E+12,2022-07-21T16:11:17.617,11.64,-0.707,-0.773,-0.182,
1.65844E+12,2022-07-21T16:11:17.657,11.68,-0.478,-1.676,0.604,
1.65844E+12,2022-07-21T16:11:17.697,11.72,-0.073,-2,1.079,
1.65844E+12,2022-07-21T16:11:17.737,11.76,0.034,-2,1.476,
1.65844E+12,2022-07-21T16:11:17.777,11.8,1.569,-1.418,1.039,
1.65844E+12,2022-07-21T16:11:17.817,11.84,1.039,-0.958,-0.709,
1.65844E+12,2022-07-21T16:11:17.857,11.88,-0.066,-1.998,-1.334,
1.65844E+12,2022-07-21T16:11:17.897,11.92,1.269,-2,1.003,
1.65844E+12,2022-07-21T16:11:17.937,11.96,-0.44,-1.647,1.506,
1.65844E+12,2022-07-21T16:11:17.977,12,-0.627,-0.678,0.979,
1.65844E+12,2022-07-21T16:11:18.017,12.04,-0.14,-1.21,0.513,
1.65844E+12,2022-07-21T16:11:18.057,12.08,-0.079,-0.754,0.286,
1.65844E+12,2022-07-21T16:11:18.097,12.12,0.105,-1.18,0.586,
1.65844E+12,2022-07-21T16:11:18.137,12.16,-0.34,-0.275,0.248,
1.65844E+12,2022-07-21T16:11:18.177,12.2,-0.149,-1.009,-0.31,
1.65844E+12,2022-07-21T16:11:18.217,12.24,-0.277,-0.974,0.31,
1.65844E+12,2022-07-21T16:11:18.257,12.28,-0.129,-0.869,0.173,
1.65844E+12,2022-07-21T16:11:18.297,12.32,-0.286,-1.41,0.215,
1.65844E+12,2022-07-21T16:11:18.337,12.36,-0.355,-0.853,0.148,
1.65844E+12,2022-07-21T16:11:18.377,12.4,-0.141,-0.87,-0.071,
1.65844E+12,2022-07-21T16:11:18.417,12.44,-0.475,-0.945,0.224,
1.65844E+12,2022-07-21T16:11:18.457,12.48,-0.157,-0.804,0.152,
1.65844E+12,2022-07-21T16:11:18.497,12.52,-0.479,-0.871,0.307,
1.65844E+12,2022-07-21T16:11:18.537,12.56,-0.25,-0.941,0.151,
1.65844E+12,2022-07-21T16:11:18.577,12.6,-0.396,-1.25,0.437,
1.65844E+12,2022-07-21T16:11:18.617,12.64,-0.274,-0.841,0.049,
1.65844E+12,2022-07-21T16:11:18.657,12.68,-0.259,-0.728,0.062,
1.65844E+12,2022-07-21T16:11:18.697,12.72,-0.257,-1.152,0.188,
1.65844E+12,2022-07-21T16:11:18.737,12.76,-0.126,-1.053,0.181,
1.65844E+12,2022-07-21T16:11:18.777,12.8,-0.169,-0.958,0.198,
1.65844E+12,2022-07-21T16:11:18.817,12.84,-0.023,-0.987,-0.002,
1.65844E+12,2022-07-21T16:11:18.857,12.88,0.007,-0.844,0.191,
1.65844E+12,2022-07-21T16:11:18.897,12.92,-0.063,-0.873,0.111,
1.65844E+12,2022-07-21T16:11:19.337,13.36,-0.318,-0.923,0.299,
1.65844E+12,2022-07-21T16:11:19.377,13.4,-0.326,-1.043,0.391,
1.65844E+12,2022-07-21T16:11:19.417,13.44,-0.207,-1.088,0.349,
1.65844E+12,2022-07-21T16:11:19.457,13.48,-0.302,-0.978,0.511,
1.65844E+12,2022-07-21T16:11:19.497,13.52,-0.61,-1.026,0.293,
1.65844E+12,2022-07-21T16:11:19.537,13.56,-0.483,-1.046,0.515,
1.65844E+12,2022-07-21T16:11:19.577,13.6,-0.325,-0.844,0.846,
1.65844E+12,2022-07-21T16:11:19.617,13.64,-0.775,-0.983,0.99,
1.65844E+12,2022-07-21T16:11:19.657,13.68,-0.104,-0.899,1.973,
1.65844E+12,2022-07-21T16:11:19.697,13.72,0.722,0.277,1.262,
1.65844E+12,2022-07-21T16:11:19.737,13.76,-1.058,1.214,-0.858,
1.65844E+12,2022-07-21T16:11:19.777,13.8,0.006,0.92,0.18,
1.65844E+12,2022-07-21T16:11:19.817,13.84,0.5,0.617,0.253,
1.65844E+12,2022-07-21T16:11:19.857,13.88,-0.54,-0.429,0.568,
1.65844E+12,2022-07-21T16:11:19.897,13.92,-0.553,-0.874,0.29,
1.65844E+12,2022-07-21T16:11:19.937,13.96,-0.9,-1.16,0.065,
1.65844E+12,2022-07-21T16:11:19.977,14,0.056,-0.882,1.458,
1.65844E+12,2022-07-21T16:11:20.017,14.04,1.109,-0.094,1.93,
1.65844E+12,2022-07-21T16:11:20.057,14.08,0.097,0.551,0.277,
1.65844E+12,2022-07-21T16:11:20.097,14.12,-1.062,0.33,0.69,
1.65844E+12,2022-07-21T16:11:20.137,14.16,-0.385,-0.128,0.69,
1.65844E+12,2022-07-21T16:11:20.177,14.2,0.509,-0.299,0.875,
1.65844E+12,2022-07-21T16:11:20.217,14.24,-0.317,-0.076,1.383,
1.65844E+12,2022-07-21T16:11:20.257,14.28,-0.317,0.194,1.124,
1.65844E+12,2022-07-21T16:11:21.257,15.28,-0.36,-0.882,0.361,
1.65844E+12,2022-07-21T16:11:21.297,15.32,-0.297,-0.851,0.653,
1.65844E+12,2022-07-21T16:11:21.337,15.36,-0.221,-0.813,0.307,
1.65844E+12,2022-07-21T16:11:21.377,15.4,-0.284,-0.917,0.547,
1.65844E+12,2022-07-21T16:11:21.417,15.44,-0.252,-0.79,0.431,
1.65844E+12,2022-07-21T16:11:21.457,15.48,-0.116,-0.927,0.513,
1.65844E+12,2022-07-21T16:11:21.497,15.52,-0.292,-0.921,0.558,
1.65844E+12,2022-07-21T16:11:21.537,15.56,-0.023,-0.99,0.331,
1.65844E+12,2022-07-21T16:11:21.577,15.6,-0.161,-0.852,0.467,
1.65844E+12,2022-07-21T16:11:21.617,15.64,-0.169,-1.1,0.48,
1.65844E+12,2022-07-21T16:11:21.657,15.68,-0.061,-1.49,0.594,
1.65844E+12,2022-07-21T16:11:21.697,15.72,-0.181,-1.601,0.675,
1.65844E+12,2022-07-21T16:11:21.737,15.76,-0.163,-1.65,0.509,
1.65844E+12,2022-07-21T16:11:21.777,15.8,-0.157,-1.884,-0.88,
1.65844E+12,2022-07-21T16:11:21.817,15.84,-0.225,-1.943,-0.729,
1.65844E+12,2022-07-21T16:11:21.857,15.88,0.342,-0.779,-0.27,
1.65844E+12,2022-07-21T16:11:21.897,15.92,0.106,0.142,-0.157,
1.65844E+12,2022-07-21T16:11:21.937,15.96,-0.142,-0.118,0.731,
1.65844E+12,2022-07-21T16:11:21.977,16,-0.233,-0.162,1.624,
