epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65842E+12,2022-07-21T12:01:14.416,14.68,0.088,1.302,0.041,
1.65842E+12,2022-07-21T12:01:14.456,14.72,0.175,0.785,0.36,
1.65842E+12,2022-07-21T12:01:14.496,14.76,0.106,1.252,0.112,
1.65842E+12,2022-07-21T12:01:14.536,14.8,-0.019,1.371,0.141,
1.65842E+12,2022-07-21T12:01:14.576,14.84,-0.147,1.321,0.072,
1.65842E+12,2022-07-21T12:01:14.616,14.88,0.303,1.338,0.428,
1.65842E+12,2022-07-21T12:01:14.656,14.92,0.023,1.415,-0.224,
1.65842E+12,2022-07-21T12:01:14.696,14.96,0.017,1.344,0.186,
1.65842E+12,2022-07-21T12:01:14.736,15,-0.503,1.349,0.285,
1.65842E+12,2022-07-21T12:01:14.776,15.04,-0.659,1.46,0.333,
1.65842E+12,2022-07-21T12:01:14.816,15.08,-0.68,1.44,0.342,
1.65842E+12,2022-07-21T12:01:14.856,15.12,-0.334,1.354,-0.033,
1.65842E+12,2022-07-21T12:01:14.896,15.16,-0.413,1.294,-0.053,
1.65842E+12,2022-07-21T12:01:14.936,15.2,-0.104,1.308,-0.187,
1.65842E+12,2022-07-21T12:01:14.976,15.24,-0.014,1.184,0.02,
1.65842E+12,2022-07-21T12:01:15.016,15.28,-0.203,0.912,0.149,
1.65842E+12,2022-07-21T12:01:15.056,15.32,-0.058,0.669,0.238,
1.65842E+12,2022-07-21T12:01:15.096,15.36,0.148,0.44,0.298,
1.65842E+12,2022-07-21T12:01:15.136,15.4,0.183,0.44,0.215,
1.65842E+12,2022-07-21T12:01:15.176,15.44,0.231,0.438,0.105,
1.65842E+12,2022-07-21T12:01:15.216,15.48,0.307,0.529,0.092,
1.65842E+12,2022-07-21T12:01:15.256,15.52,0.351,0.583,0.111,
1.65842E+12,2022-07-21T12:01:15.296,15.56,0.369,0.66,0.137,
1.65842E+12,2022-07-21T12:01:15.336,15.6,0.267,0.763,0.067,
1.65842E+12,2022-07-21T12:01:15.376,15.64,0.25,0.822,0.078,
1.65842E+12,2022-07-21T12:01:15.416,15.68,0.401,0.94,0.065,
1.65842E+12,2022-07-21T12:01:15.456,15.72,0.366,1.022,0.06,
1.65842E+12,2022-07-21T12:01:15.496,15.76,0.487,1.016,0.078,
1.65842E+12,2022-07-21T12:01:15.536,15.8,0.525,0.833,0.046,
1.65842E+12,2022-07-21T12:01:15.576,15.84,0.648,0.684,-0.133,
1.65842E+12,2022-07-21T12:01:15.616,15.88,0.829,0.656,-0.071,
1.65842E+12,2022-07-21T12:01:15.656,15.92,0.684,0.719,0.029,
1.65842E+12,2022-07-21T12:01:15.696,15.96,0.793,0.776,0.065,
1.65842E+12,2022-07-21T12:01:15.736,16,0.342,1.079,0.108,
1.65842E+12,2022-07-21T12:01:15.776,16.04,-0.556,1.345,-0.012,
1.65842E+12,2022-07-21T12:01:15.816,16.08,-0.06,1.055,0.255,
1.65842E+12,2022-07-21T12:01:15.856,16.12,0.394,0.952,0.335,
1.65842E+12,2022-07-21T12:01:15.896,16.16,0.391,0.844,0.159,
