epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65842E+12,2022-07-21T11:42:13.755,14.12,0.096,0.479,-0.193,
1.65842E+12,2022-07-21T11:42:13.795,14.16,0.251,0.411,-0.248,
1.65842E+12,2022-07-21T11:42:13.835,14.2,0.232,0.536,-0.213,
1.65842E+12,2022-07-21T11:42:13.875,14.24,0.262,0.563,-0.226,
1.65842E+12,2022-07-21T11:42:13.915,14.28,0.268,0.641,-0.233,
1.65842E+12,2022-07-21T11:42:13.955,14.32,0.275,0.64,-0.255,
1.65842E+12,2022-07-21T11:42:13.995,14.36,0.302,0.742,-0.267,
1.65842E+12,2022-07-21T11:42:14.035,14.4,0.32,0.818,-0.213,
1.65842E+12,2022-07-21T11:42:14.075,14.44,0.326,0.955,-0.266,
1.65842E+12,2022-07-21T11:42:14.115,14.48,0.339,1.018,-0.276,
1.65842E+12,2022-07-21T11:42:14.155,14.52,0.376,0.904,-0.194,
1.65842E+12,2022-07-21T11:42:14.195,14.56,0.387,0.814,-0.126,
1.65842E+12,2022-07-21T11:42:14.235,14.6,0.449,0.899,-0.086,
1.65842E+12,2022-07-21T11:42:14.275,14.64,0.373,0.991,-0.015,
1.65842E+12,2022-07-21T11:42:14.315,14.68,0.289,1.159,0.046,
1.65842E+12,2022-07-21T11:42:14.355,14.72,0.384,1.289,0.197,
1.65842E+12,2022-07-21T11:42:14.395,14.76,0.341,1.034,0.152,
1.65842E+12,2022-07-21T11:42:14.435,14.8,0.267,0.787,0.032,
1.65842E+12,2022-07-21T11:42:14.475,14.84,0.371,0.851,-0.016,
1.65842E+12,2022-07-21T11:42:14.515,14.88,0.372,0.965,-0.101,
1.65842E+12,2022-07-21T11:42:14.555,14.92,0.355,0.981,-0.156,
1.65842E+12,2022-07-21T11:42:14.595,14.96,0.375,0.935,-0.14,
1.65842E+12,2022-07-21T11:42:14.635,15,0.349,0.906,-0.102,
1.65842E+12,2022-07-21T11:42:14.675,15.04,0.38,0.874,-0.114,
